400536;áttörés (n);breakthrough;[sound:NewHeadwayInt4HU400536A.mp3];This was a major breakthrough in medicine.;[sound:NewHeadwayInt4HU400536B.mp3];;X;Unit5
400537;ok az aggodalomra ();cause for concern;[sound:NewHeadwayInt4HU400537A.mp3];His behaviour is a cause for concern.;[sound:NewHeadwayInt4HU400537B.mp3];;X;Unit5
400538;sejt (n);cell;[sound:NewHeadwayInt4HU400538A.mp3];Your body is made up of cells.;[sound:NewHeadwayInt4HU400538B.mp3];;X;Unit5
400539;százéves (n);centenarian;[sound:NewHeadwayInt4HU400539A.mp3];Someone who lives to 100 is a centenarian.;[sound:NewHeadwayInt4HU400539B.mp3];;X;Unit5
400540;magabiztosan, önhitten (adv);confidently;[sound:NewHeadwayInt4HU400540A.mp3];She smiled confidently.;[sound:NewHeadwayInt4HU400540B.mp3];;X;Unit5
400541;megerősítés, visszaigazolás (n);confirmation;[sound:NewHeadwayInt4HU400541A.mp3];We will send confirmation of your booking.;[sound:NewHeadwayInt4HU400541B.mp3];;X;Unit5
400542;eszmélet (n);consciousness;[sound:NewHeadwayInt4HU400542A.mp3];She lost consciousness when she hit her head.;[sound:NewHeadwayInt4HU400542B.mp3];;X;Unit5
400543;vitatott (adj);controversial;[sound:NewHeadwayInt4HU400543A.mp3];Abortion is a very controversial issue.;[sound:NewHeadwayInt4HU400543B.mp3];;X;Unit5
400544;főzés, szakácsművészet (n);cookery;[sound:NewHeadwayInt4HU400544A.mp3];All children are taught cookery at school.;[sound:NewHeadwayInt4HU400544B.mp3];;X;Unit5
400545;jelenlegi (adj);current;[sound:NewHeadwayInt4HU400545A.mp3];What is your current address?;[sound:NewHeadwayInt4HU400545B.mp3];;X;Unit5
400546;görbület (n);curvature;[sound:NewHeadwayInt4HU400546A.mp3];He suffers from curvature of the spine.;[sound:NewHeadwayInt4HU400546B.mp3];;X;Unit5
400547;virtuális tér / világ ();cyber-space;[sound:NewHeadwayInt4HU400547A.mp3];The pictures travel through cyber-space.;[sound:NewHeadwayInt4HU400547B.mp3];;X;Unit5
400548;kár (n);damage;[sound:NewHeadwayInt4HU400548A.mp3];The wind caused damage to some buildings.;[sound:NewHeadwayInt4HU400548B.mp3];;X;Unit5
400549;beteg (adj);diseased;[sound:NewHeadwayInt4HU400549A.mp3];Doctors replaced his diseased heart.;[sound:NewHeadwayInt4HU400549B.mp3];;X;Unit5
400550;rendellenesség (n);disorder;[sound:NewHeadwayInt4HU400550A.mp3];Some teenage girls suffer from eating disorders.;[sound:NewHeadwayInt4HU400550B.mp3];;X;Unit5
400551;szétoszt (v);distribute;[sound:NewHeadwayInt4HU400551A.mp3];They distribute food to homeless people.;[sound:NewHeadwayInt4HU400551B.mp3];;X;Unit5
400552;aszály (n);drought;[sound:NewHeadwayInt4HU400552A.mp3];Many trees died during the drought.;[sound:NewHeadwayInt4HU400552B.mp3];;X;Unit5
400553;érzelem (n);emotion;[sound:NewHeadwayInt4HU400553A.mp3];He never cries or shows his emotions.;[sound:NewHeadwayInt4HU400553B.mp3];;X;Unit5
400554;energia (n);energy;[sound:NewHeadwayInt4HU400554A.mp3];Wind power is a natural form of energy.;[sound:NewHeadwayInt4HU400554B.mp3];;X;Unit5
400555;kilakoltat (v);evacuate;[sound:NewHeadwayInt4HU400555A.mp3];Some people were evacuated from their homes during the floods.;[sound:NewHeadwayInt4HU400555B.mp3];;X;Unit5
400556;bizonyíték (n);evidence;[sound:NewHeadwayInt4HU400556A.mp3];The police have evidence that she is guilty. That’s all the evidence I need.;[sound:NewHeadwayInt4HU400556B.mp3];;X;Unit5
400557;létezés (n);existence;[sound:NewHeadwayInt4HU400557A.mp3];Do you believe in the existence of ghosts?;[sound:NewHeadwayInt4HU400557B.mp3];;X;Unit5
400558;terjeszkedik (v);expand;[sound:NewHeadwayInt4HU400558A.mp3];The company will expand into Asia next year.;[sound:NewHeadwayInt4HU400558B.mp3];;X;Unit5
400559;gyermeket vár (v);expect a baby;[sound:NewHeadwayInt4HU400559A.mp3];She’s expecting a baby in May.;[sound:NewHeadwayInt4HU400559B.mp3];;X;Unit5
400560;költség (n);expense;[sound:NewHeadwayInt4HU400560A.mp3];We booked the holiday without thinking about the expense.;[sound:NewHeadwayInt4HU400560B.mp3];;X;Unit5
400561;meghosszabbít (v);extend;[sound:NewHeadwayInt4HU400561A.mp3];We loved the hotel, so decided to extend our stay.;[sound:NewHeadwayInt4HU400561B.mp3];;X;Unit5
400562;kitaláció, nem valóság, prózairodalom (n);fiction;[sound:NewHeadwayInt4HU400562A.mp3];Do you like reading facts or fiction?;[sound:NewHeadwayInt4HU400562B.mp3];;X;Unit5
400563;drukkolok, hogy sikerüljön, reményked-jünk, hogy sikerülni fog ();fingers crossed;[sound:NewHeadwayInt4HU400563A.mp3];I’ve got my driving test tomorrow, so fingers crossed that I’ll pass.;[sound:NewHeadwayInt4HU400563B.mp3];;X;Unit5
400564;áradás (n);flood;[sound:NewHeadwayInt4HU400564A.mp3];Heavy rain often causes floods.;[sound:NewHeadwayInt4HU400564B.mp3];;X;Unit5
400565;előrejelzés (n);forecast;[sound:NewHeadwayInt4HU400565A.mp3];The forecast said it’s going to rain.;[sound:NewHeadwayInt4HU400565B.mp3];;X;Unit5
400566;megalakul (v);form;[sound:NewHeadwayInt4HU400566A.mp3];The rock band formed two years ago.;[sound:NewHeadwayInt4HU400566B.mp3];;X;Unit5
400567;csillagrendszer (n);galaxy;[sound:NewHeadwayInt4HU400567A.mp3];The Milky Way is a galaxy.;[sound:NewHeadwayInt4HU400567B.mp3];;X;Unit5
400568;kivált (v);generate;[sound:NewHeadwayInt4HU400568A.mp3];The idea generated a lot of excitement.;[sound:NewHeadwayInt4HU400568B.mp3];;X;Unit5
400569;nemzedék (n);generation;[sound:NewHeadwayInt4HU400569A.mp3];What will life be like for future generations?;[sound:NewHeadwayInt4HU400569B.mp3];;X;Unit5
400570;megérkezik, befut (v);get in;[sound:NewHeadwayInt4HU400570A.mp3];The train gets in to York at 14.30.;[sound:NewHeadwayInt4HU400570B.mp3];;X;Unit5
400571;életet ad (v);give birth;[sound:NewHeadwayInt4HU400571A.mp3];She gave birth to a baby boy.;[sound:NewHeadwayInt4HU400571B.mp3];;X;Unit5
400572;ragyog (v);glow;[sound:NewHeadwayInt4HU400572A.mp3];A light glowed in the distance.;[sound:NewHeadwayInt4HU400572B.mp3];;X;Unit5
400573;félidő (n);half-time;[sound:NewHeadwayInt4HU400573A.mp3];The manager changed the team at half-time.;[sound:NewHeadwayInt4HU400573B.mp3];;X;Unit5
400574;kánikula, hőhullám (n);heat wave;[sound:NewHeadwayInt4HU400574A.mp3];The temperature reached 43 degrees during the heatwave.;[sound:NewHeadwayInt4HU400574B.mp3];;X;Unit5
400575;reménytelen (adj);hopeless;[sound:NewHeadwayInt4HU400575A.mp3];I tried playing tennis, but I was hopeless!;[sound:NewHeadwayInt4HU400575B.mp3];;X;Unit5
400576;ember, emberi lény (n);human;[sound:NewHeadwayInt4HU400576A.mp3];Most pollution is caused by humans.;[sound:NewHeadwayInt4HU400576B.mp3];;X;Unit5
400577;hurrikán (n);hurricane;[sound:NewHeadwayInt4HU400577A.mp3];The hurricane damaged many buildings.;[sound:NewHeadwayInt4HU400577B.mp3];;X;Unit5
400578;jég (n);ice;[sound:NewHeadwayInt4HU400578A.mp3];Be careful – there’s ice on the road.;[sound:NewHeadwayInt4HU400578B.mp3];;X;Unit5
400579;végtelen (adj);infinite;[sound:NewHeadwayInt4HU400579A.mp3];Space is infinite – it doesn’t end.;[sound:NewHeadwayInt4HU400579B.mp3];;X;Unit5
400580;injekció (n);injection;[sound:NewHeadwayInt4HU400580A.mp3];I had an injection to help with the pain.;[sound:NewHeadwayInt4HU400580B.mp3];;X;Unit5
400581;megsért, megsebesít (v);injure;[sound:NewHeadwayInt4HU400581A.mp3];He fell and injured his foot.;[sound:NewHeadwayInt4HU400581B.mp3];;X;Unit5
400582;tudás (n);knowledge;[sound:NewHeadwayInt4HU400582A.mp3];Scientists are always trying to improve their knowledge.;[sound:NewHeadwayInt4HU400582B.mp3];;X;Unit5
400583;laboratórium (n);laboratory;[sound:NewHeadwayInt4HU400583A.mp3];The tests are carried out in our laboratories.;[sound:NewHeadwayInt4HU400583B.mp3];;X;Unit5
400584;végtag (n);limb;[sound:NewHeadwayInt4HU400584A.mp3];Some people lost limbs in the explosion.;[sound:NewHeadwayInt4HU400584B.mp3];;X;Unit5
400585;fő, jelentős (adj);major;[sound:NewHeadwayInt4HU400585A.mp3];Pollution is a major problem in many cities.;[sound:NewHeadwayInt4HU400585B.mp3];;X;Unit5
400586;emlős (n);mammal;[sound:NewHeadwayInt4HU400586A.mp3];Dogs and cats are mammals.;[sound:NewHeadwayInt4HU400586B.mp3];;X;Unit5
400587;emberiség (n);mankind;[sound:NewHeadwayInt4HU400587A.mp3];This problem will affect all mankind.;[sound:NewHeadwayInt4HU400587B.mp3];;X;Unit5
400588;csoda (n);marvel;[sound:NewHeadwayInt4HU400588A.mp3];The film shows the marvels of nature.;[sound:NewHeadwayInt4HU400588B.mp3];;X;Unit5
400589;elolvad (v);melt;[sound:NewHeadwayInt4HU400589A.mp3];The chocolate had melted in the sun.;[sound:NewHeadwayInt4HU400589B.mp3];;X;Unit5
400590;meteorológus (n);meteorologist;[sound:NewHeadwayInt4HU400590A.mp3];Meteorologists study the weather.;[sound:NewHeadwayInt4HU400590B.mp3];;X;Unit5
400591;kisebbség (n);minority;[sound:NewHeadwayInt4HU400591A.mp3];A small minority become addicted.;[sound:NewHeadwayInt4HU400591B.mp3];;X;Unit5
400592;küldetés (n);mission;[sound:NewHeadwayInt4HU400592A.mp3];They are planning a mission to Venus.;[sound:NewHeadwayInt4HU400592B.mp3];;X;Unit5
400593;atomenergia (n);nuclear energy;[sound:NewHeadwayInt4HU400593A.mp3];Some electricity is produced by nuclear energy.;[sound:NewHeadwayInt4HU400593B.mp3];;X;Unit5
400594;keringési pálya (n);orbit;[sound:NewHeadwayInt4HU400594A.mp3];There are many satellites in orbit around the Earth.;[sound:NewHeadwayInt4HU400594B.mp3];;X;Unit5
400595;szerv (n);organ;[sound:NewHeadwayInt4HU400595A.mp3];Doctors can transplant organs such as the heart and liver.;[sound:NewHeadwayInt4HU400595B.mp3];;X;Unit5
400596;kiesik, nem jöhet szóba (adj);(be) out;[sound:NewHeadwayInt4HU400596A.mp3];Sorry, Wednesday’s out for me.;[sound:NewHeadwayInt4HU400596B.mp3];;X;Unit5
400597;párhuzamos (adj);parallel;[sound:NewHeadwayInt4HU400597A.mp3];A square has two pairs of parallel lines.;[sound:NewHeadwayInt4HU400597B.mp3];;X;Unit5
400598;állandóan fagyott altalaj (n);permafrost;[sound:NewHeadwayInt4HU400598A.mp3];Permafrost is ground that is always frozen.;[sound:NewHeadwayInt4HU400598B.mp3];;X;Unit5
400599;fényképész (n);photographer;[sound:NewHeadwayInt4HU400599A.mp3];He wants to be a professional photographer.;[sound:NewHeadwayInt4HU400599B.mp3];;X;Unit5
400600;tabletta (n);pill;[sound:NewHeadwayInt4HU400600A.mp3];The doctor gave me some pills.;[sound:NewHeadwayInt4HU400600B.mp3];;X;Unit5
400601;jelenlét (n);presence;[sound:NewHeadwayInt4HU400601A.mp3];We require your presence at the meeting.;[sound:NewHeadwayInt4HU400601B.mp3];;X;Unit5
400602;nagyon, meglehetősen (adv);pretty;[sound:NewHeadwayInt4HU400602A.mp3];They’re young, but their music is pretty good.;[sound:NewHeadwayInt4HU400602B.mp3];;X;Unit5
400603;főemlős (n);primate;[sound:NewHeadwayInt4HU400603A.mp3];Monkeys are primates.;[sound:NewHeadwayInt4HU400603B.mp3];;X;Unit5
400604;bizonyít (v);prove;[sound:NewHeadwayInt4HU400604A.mp3];The evidence proved that he was guilty.;[sound:NewHeadwayInt4HU400604B.mp3];;X;Unit5
400605;idéz (v);quote;[sound:NewHeadwayInt4HU400605A.mp3];The study quotes reliable research.;[sound:NewHeadwayInt4HU400605B.mp3];;X;Unit5
400606;csapadék (eső) mennyiség (n);rainfall;[sound:NewHeadwayInt4HU400606A.mp3];What’s the average rainfall in your country?;[sound:NewHeadwayInt4HU400606B.mp3];;X;Unit5
400607;gyorsan (adv);rapidly;[sound:NewHeadwayInt4HU400607A.mp3];Paul looked at his watch and left rapidly.;[sound:NewHeadwayInt4HU400607B.mp3];;X;Unit5
400608;realista (n);realist;[sound:NewHeadwayInt4HU400608A.mp3];I’m a realist, so I know we might not win.;[sound:NewHeadwayInt4HU400608B.mp3];;X;Unit5
400609;megnyugtat (v);reassure;[sound:NewHeadwayInt4HU400609A.mp3];She reassured me that everything was OK.;[sound:NewHeadwayInt4HU400609B.mp3];;X;Unit5
400610;csökkent (v);reduce;[sound:NewHeadwayInt4HU400610A.mp3];The government must reduce unemployment.;[sound:NewHeadwayInt4HU400610B.mp3];;X;Unit5
400611;újra képződik (v);regenerate;[sound:NewHeadwayInt4HU400611A.mp3];If you cut off one of its legs, a new one will regenerate.;[sound:NewHeadwayInt4HU400611B.mp3];;X;Unit5
400612;újra kinő (v);regrow;[sound:NewHeadwayInt4HU400612A.mp3];The plant will regrow if you cut it down.;[sound:NewHeadwayInt4HU400612B.mp3];;X;Unit5
400613;kicserél (v);replace;[sound:NewHeadwayInt4HU400613A.mp3];I need to replace my old computer.;[sound:NewHeadwayInt4HU400613B.mp3];;X;Unit5
400614;kutatás (n);research;[sound:NewHeadwayInt4HU400614A.mp3];The study quotes reliable research.;[sound:NewHeadwayInt4HU400614B.mp3];;X;Unit5
400615;forrás (n);resource;[sound:NewHeadwayInt4HU400615A.mp3];The country has natural resources such as oil and coal.;[sound:NewHeadwayInt4HU400615B.mp3];;X;Unit5
400616;ellenérzés (n);revulsion;[sound:NewHeadwayInt4HU400616A.mp3];She feels revulsion at the idea of eating meat.;[sound:NewHeadwayInt4HU400616B.mp3];;X;Unit5
400617;rakéta (n);rocket;[sound:NewHeadwayInt4HU400617A.mp3];They fired the rocket into space.;[sound:NewHeadwayInt4HU400617B.mp3];;X;Unit5
400618;tudományos-fantasztikus irodalom (n);science fiction;[sound:NewHeadwayInt4HU400618A.mp3];She loves reading science fiction.;[sound:NewHeadwayInt4HU400618B.mp3];;X;Unit5
400619;szenzációs (adj);sensational;[sound:NewHeadwayInt4HU400619A.mp3];Some newspapers are full of sensational stories.;[sound:NewHeadwayInt4HU400619B.mp3];;X;Unit5
400620;érzékelő (n);sensor;[sound:NewHeadwayInt4HU400620A.mp3];The machine has light sensors to detect light.;[sound:NewHeadwayInt4HU400620B.mp3];;X;Unit5
400621;rövidít (v);shorten;[sound:NewHeadwayInt4HU400621A.mp3];These trousers are too long – I need to shorten them.;[sound:NewHeadwayInt4HU400621B.mp3];;X;Unit5
400622;belesüllyed (v);sink into;[sound:NewHeadwayInt4HU400622A.mp3];The wheels sank into the mud.;[sound:NewHeadwayInt4HU400622B.mp3];;X;Unit5
400623;ejtőernyőzés (n);skydiving;[sound:NewHeadwayInt4HU400623A.mp3];I don’t like flying, so I would hate skydiving!;[sound:NewHeadwayInt4HU400623B.mp3];;X;Unit5
400624;hóvihar (n);snowstorm;[sound:NewHeadwayInt4HU400624A.mp3];Many roads were blocked by snow during the snowstorm.;[sound:NewHeadwayInt4HU400624B.mp3];;X;Unit5
400625;gerinc (n);spine;[sound:NewHeadwayInt4HU400625A.mp3];He broke his spine, so he can’t walk now.;[sound:NewHeadwayInt4HU400625B.mp3];;X;Unit5
400626;státus (n);status;[sound:NewHeadwayInt4HU400626A.mp3];Although he has been there for five years, he still has the status of an illegal immigrant.;[sound:NewHeadwayInt4HU400626B.mp3];;X;Unit5
400627;tanulmány (n);study;[sound:NewHeadwayInt4HU400627A.mp3];The study quotes reliable research.;[sound:NewHeadwayInt4HU400627B.mp3];;X;Unit5
400628;alkalmas, megfelelő (adj);suitable;[sound:NewHeadwayInt4HU400628A.mp3];Those jeans aren’t suitable for an interview.;[sound:NewHeadwayInt4HU400628B.mp3];;X;Unit5
400629;ellátmány (n);supply;[sound:NewHeadwayInt4HU400629A.mp3];Supplies of food were flown to the area.;[sound:NewHeadwayInt4HU400629B.mp3];;X;Unit5
400630;természetesnek vesz ();take for granted;[sound:NewHeadwayInt4HU400630A.mp3];Children nowadays take modern technology for granted. ;[sound:NewHeadwayInt4HU400630B.mp3];;X;Unit5
400631;feladat (n);task;[sound:NewHeadwayInt4HU400631A.mp3];Cleaning is a very boring task.;[sound:NewHeadwayInt4HU400631B.mp3];;X;Unit5
400632;technikai (adj);technical;[sound:NewHeadwayInt4HU400632A.mp3];I need technical advice on my computer.;[sound:NewHeadwayInt4HU400632B.mp3];;X;Unit5
400633;norma, természetes dolog (n);the norm;[sound:NewHeadwayInt4HU400633A.mp3];Having a home computer is now the norm.;[sound:NewHeadwayInt4HU400633B.mp3];;X;Unit5
400634;mindvégig, (az egész idő) alatt (prep);throughout;[sound:NewHeadwayInt4HU400634A.mp3];It is very cold throughout the winter.;[sound:NewHeadwayInt4HU400634B.mp3];;X;Unit5
400635;zivatar, vihar (n);thunderstorm;[sound:NewHeadwayInt4HU400635A.mp3];There was a thunderstorm with thunder and heavy rain.;[sound:NewHeadwayInt4HU400635B.mp3];;X;Unit5
400636;téma (n);topic;[sound:NewHeadwayInt4HU400636A.mp3];We chose the environment as our topic.;[sound:NewHeadwayInt4HU400636B.mp3];;X;Unit5
400637;edzés (n);training;[sound:NewHeadwayInt4HU400637A.mp3];Professional footballers do training every day.;[sound:NewHeadwayInt4HU400637B.mp3];;X;Unit5
400638;átültetés (n);transplantation;[sound:NewHeadwayInt4HU400638A.mp3];There are not enough hearts available for transplantation.;[sound:NewHeadwayInt4HU400638B.mp3];;X;Unit5
400639;trópusi (adj);tropical;[sound:NewHeadwayInt4HU400639A.mp3];Barbados has a tropical climate.;[sound:NewHeadwayInt4HU400639B.mp3];;X;Unit5
400640;világegyetem (n);universe;[sound:NewHeadwayInt4HU400640A.mp3];Scientists believe the universe started with a Big Bang.;[sound:NewHeadwayInt4HU400640B.mp3];;X;Unit5
400641;gerinces (n);vertebrate;[sound:NewHeadwayInt4HU400641A.mp3];All vertebrates have a backbone.;[sound:NewHeadwayInt4HU400641B.mp3];;X;Unit5
400642;erőteljes (adj);vigorous;[sound:NewHeadwayInt4HU400642A.mp3];He gave the door a vigorous push.;[sound:NewHeadwayInt4HU400642B.mp3];;X;Unit5
400643;virtuális (adj);virtual;[sound:NewHeadwayInt4HU400643A.mp3];He spends hours in a virtual world.;[sound:NewHeadwayInt4HU400643B.mp3];;X;Unit5
400644;súlytalanság (n);weightlessness;[sound:NewHeadwayInt4HU400644A.mp3];They experienced the feeling of weightlessness in space.;[sound:NewHeadwayInt4HU400644B.mp3];;X;Unit5
400645;készülék (n);appliance;[sound:NewHeadwayInt4HU400645A.mp3];They sell kitchen appliances such as kettles.;[sound:NewHeadwayInt4HU400645B.mp3];;X;Unit6
400646;társít, összekapcsol (v);associate;[sound:NewHeadwayInt4HU400646A.mp3];I associate wine with France.;[sound:NewHeadwayInt4HU400646B.mp3];;X;Unit6
400647;csillagászat (n);astronomy;[sound:NewHeadwayInt4HU400647A.mp3];He’s interested in astronomy and the stars.;[sound:NewHeadwayInt4HU400647B.mp3];;X;Unit6
400648;vonzó (adj);attractive;[sound:NewHeadwayInt4HU400648A.mp3];She’s a very attractive girl.;[sound:NewHeadwayInt4HU400648B.mp3];;X;Unit6
400649;rossz magaviseletű (adj);badly behaved;[sound:NewHeadwayInt4HU400649A.mp3];I can’t stand badly-behaved children!;[sound:NewHeadwayInt4HU400649B.mp3];;X;Unit6
400650;alagsor (n);basement;[sound:NewHeadwayInt4HU400650A.mp3];The basement is below the ground floor.;[sound:NewHeadwayInt4HU400650B.mp3];;X;Unit6
400651;elem (n);battery;[sound:NewHeadwayInt4HU400651A.mp3];I need to put new batteries in my camera.;[sound:NewHeadwayInt4HU400651B.mp3];;X;Unit6
400652;bomba (n);bomb;[sound:NewHeadwayInt4HU400652A.mp3];The planes dropped bombs on the village.;[sound:NewHeadwayInt4HU400652B.mp3];;X;Unit6
400653;zavar (v);bother;[sound:NewHeadwayInt4HU400653A.mp3];I quite like the winter – the cold doesn’t bother me.;[sound:NewHeadwayInt4HU400653B.mp3];;X;Unit6
400654;élénkszínű (adv);brightly coloured;[sound:NewHeadwayInt4HU400654A.mp3];Everything in the room was brightly coloured.;[sound:NewHeadwayInt4HU400654B.mp3];;X;Unit6
400655;gomb (n);button;[sound:NewHeadwayInt4HU400655A.mp3];I pressed the button to call the lift.;[sound:NewHeadwayInt4HU400655B.mp3];;X;Unit6
400656;kasmír (n);cashmere;[sound:NewHeadwayInt4HU400656A.mp3];She bought an expensive cashmere jumper.;[sound:NewHeadwayInt4HU400656B.mp3];;X;Unit6
400657;köznapi, lezser (adj);casual;[sound:NewHeadwayInt4HU400657A.mp3];She was dressed in casual clothes – jeans and a T-shirt.;[sound:NewHeadwayInt4HU400657B.mp3];;X;Unit6
400658;szarvasmarha (n);cattle;[sound:NewHeadwayInt4HU400658A.mp3];They have cattle and sheep on the farm.;[sound:NewHeadwayInt4HU400658B.mp3];;X;Unit6
400659;ünnepség (n);celebration;[sound:NewHeadwayInt4HU400659A.mp3];There were celebrations in the street after the victory.;[sound:NewHeadwayInt4HU400659B.mp3];;X;Unit6
